strain	species	species_match	contig_count	N50	largest_contig	ambiguous_bases	ST	virulence_score	Yersiniabactin	YbST	Colibactin	CbST	Aerobactin	AbST	Salmochelin	SmST	rmpA	rmpA2	wzi	K_locus	K_locus_problems	K_locus_confidence	K_locus_identity	K_locus_missing_genes	O_locus	O_locus_problems	O_locus_confidence	O_locus_identity	O_locus_missing_genes	Chr_ST	gapA	infB	mdh	pgi	phoE	rpoB	tonB	ybtS	ybtX	ybtQ	ybtP	ybtA	irp2	irp1	ybtU	ybtT	ybtE	fyuA	clbA	clbB	clbC	clbD	clbE	clbF	clbG	clbH	clbI	clbL	clbM	clbN	clbO	clbP	clbQ	iucA	iucB	iucC	iucD	iutA	iroB	iroC	iroD	iroN
34154_7#332.contigs_spades	Klebsiella pneumoniae	strong	33	1346685	1541656	yes	ST3559	0	-	0	-	0	-	0	-	0	-	-	wzi187	KL27	none	Very high	99.27%		O4	none	Very high	99.72%		ST3559	2	1	2	1	9	192	116	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#333.contigs_spades	Klebsiella pneumoniae	strong	56	326092	584370	yes	ST15	1	ybt 10; ICEKp4	28-1LV	-	0	-	0	-	0	-	-	wzi151	KL48	*	High	94.78%		O1v1	none	Very high	98.02%		ST15	1	1	1	1	1	1	1	16	12	4	3	3	35*	50	3	10	23	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#338.contigs_spades	Klebsiella pneumoniae	strong	62	276747	446108	yes	ST340	1	ybt 14; ICEKp5?	131-4LV	-	0	-	0	-	0	-	-	wzi50	KL15	none	Very high	99.80%		O4	none	Very high	99.66%		ST340	3	3	1	1	1	1	18	4	4	5	4	1	27	184*	2*	4	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#339.contigs_spades	Klebsiella pneumoniae	strong	56	325458	514985	yes	ST3586	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.95%		O2v2	none	Very high	98.43%		ST3586	2	1	2	1	7	195	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#33.contigs_spades	Klebsiella pneumoniae	strong	254	579186	986296	yes	ST307	1	ybt 9; ICEKp3	187	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O1v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	5	11	6	5	1	25	282	9	5	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#340.contigs_spades	Klebsiella pneumoniae	strong	63	472254	943634	yes	ST607	1	ybt 14; ICEKp5?	131-4LV	-	0	-	0	-	0	-	-	wzi133	KL25	?-	Good	98.52%	KL25_09_wfeD	O1v1	none	Very high	98.02%		ST607	2	1	2	80	10	1	155	4	4	5	4	1	27	184*	2*	4	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#343.contigs_spades	Klebsiella pneumoniae	strong	45	339454	611322	yes	ST39	1	ybt 16; ICEKp12	294	-	0	-	0	iro unknown	0	-	-	wzi2	KL2	none	Very high	99.74%		O1v1	none	Very high	99.99%		ST39	2	1	2	4	9	1	14	6	15	5	4	11	286	304	2	11	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	49*	18*	20*
34154_7#344.contigs_spades	Klebsiella pneumoniae	strong	48	357212	1403498	yes	ST39	1	ybt 16; ICEKp12	294	-	0	-	0	iro unknown	0	-	-	wzi2	KL2	none	Very high	99.74%		O1v1	none	Very high	99.99%		ST39	2	1	2	4	9	1	14	6	15	5	4	11	286	304	2	11	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	49*	18*	20*
34154_7#345.contigs_spades	Klebsiella pneumoniae	strong	539	170780	362087	yes	ST2668	0	-	0	-	0	-	0	-	0	-	-	-	KL111	none	Very high	99.53%		OL103	*	High	94.50%		ST2668	7	1	2	2	1	1	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#348.contigs_spades	Klebsiella pneumoniae	strong	23	407535	918568	yes	ST35	1	ybt 9; ICEKp3	183-1LV	-	0	-	0	-	0	-	-	wzi16	KL16	none	Very high	99.41%		O1v1	none	Very high	98.51%		ST35	2	1	2	1	10	1	19	5	11	6	5	1	25*	37	9	5	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#351.contigs_spades	Klebsiella pneumoniae	strong	57	1106021	1760487	yes	ST14	1	ybt 10; ICEKp4	78	-	0	-	0	-	0	-	-	wzi16	KL16	none	Very high	99.42%		O1v1	none	Very high	98.54%		ST14	1	6	1	1	1	1	1	3	12	4	11	3	21	18	3	10	16	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#352.contigs_spades	Klebsiella pneumoniae	strong	38	576128	771485	yes	ST307	1	ybt 9; ICEKp3	187	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	5	11	6	5	1	25	282	9	5	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#353.contigs_spades	Klebsiella pneumoniae	strong	43	355308	1149780	yes	ST14	0	-	0	-	0	-	0	-	0	-	-	wzi2	KL2	none	Very high	99.75%		O1v1	none	Very high	99.99%		ST14	1	6	1	1	1	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#359.contigs_spades	Klebsiella pneumoniae	strong	40	1063606	1989195	yes	ST391-1LV	0	-	0	-	0	-	0	-	0	-	-	wzi554	KL30	-+*	Good	96.44%	KL30_15_wcuG	O1v2	none	Very high	99.47%		ST391-1LV	10	5	1	4	6	4	4*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#360.contigs_spades	Klebsiella pneumoniae	strong	37	630096	1326523	yes	ST323	0	-	0	-	0	-	0	-	0	-	-	wzi262	KL21	none	Very high	99.96%		O3b	+	Good	99.07%		ST323	2	1	1	1	9	1	93	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#361.contigs_spades	Klebsiella pneumoniae	strong	52	361623	686793	yes	ST716	0	-	0	-	0	-	0	-	0	-	-	wzi89	KL110	none	Very high	99.55%		O2v1	none	Very high	98.52%		ST716	71	1	1	2	16	4	164	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#366.contigs_spades	Klebsiella pneumoniae	strong	49	512621	942370	yes	ST273	0	-	0	-	0	-	0	-	0	-	-	wzi174	KL74	?	Good	98.94%		O3b	?*	Good	91.56%		ST273	3	4	6	1	7	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#367.contigs_spades	Klebsiella pneumoniae	strong	50	289129	1072090	yes	ST551	0	-	0	-	0	-	0	-	0	-	-	wzi18	KL10	none	Very high	96.63%		O1v1	none	Very high	98.06%		ST551	3	1	1	1	9	4	135	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#368.contigs_spades	Klebsiella pneumoniae	strong	62	290816	732340	yes	ST35	0	-	0	-	0	-	0	-	0	-	-	wzi85	KL30	-+*	Good	96.45%	KL30_15_wcuG	O1v1	none	Very high	98.16%		ST35	2	1	2	1	10	1	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#369.contigs_spades	Klebsiella pneumoniae	strong	46	328154	672849	yes	ST607	0	-	0	-	0	-	0	-	0	-	-	wzi133	KL25	?-	Good	98.53%	KL25_07_wcaJ,KL25_09_wfeD	O1v1	none	Very high	98.03%		ST607	2	1	2	80	10	1	155	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#36.contigs_spades	Klebsiella pneumoniae	strong	41	454335	886427	yes	ST37	0	-	0	-	0	-	0	-	0	-	-	wzi50	KL15	none	Very high	99.79%		O4	none	Very high	99.72%		ST37	2	9	2	1	13	1	16	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#374.contigs_spades	Klebsiella pneumoniae	strong	35	465751	711062	yes	ST307	1	ybt 9; ICEKp3	187-1LV	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	5	11	6	5	1	25	282	9	5	5	11*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#375.contigs_spades	Klebsiella pneumoniae	strong	51	280704	701594	yes	ST111-1LV	0	-	0	-	0	-	0	-	0	-	-	wzi63	KL63	?	Good	99.36%		O1v2	none	Very high	99.27%		ST111-1LV	2	1	5	1	17	4*	42	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#376.contigs_spades	Klebsiella pneumoniae	strong	29	377740	1356439	yes	ST14	0	-	0	-	0	-	0	-	0	-	-	wzi2	KL2	none	Very high	99.75%		O1v1	none	Very high	99.99%		ST14	1	6	1	1	1	1	1	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#378.contigs_spades	Klebsiella pneumoniae	strong	37	668781	826312	yes	ST45	1	ybt 10; ICEKp4	78	-	0	-	0	-	0	-	-	wzi101	KL24	none	Very high	99.02%		O2v1	none	Very high	98.76%		ST45	2	1	1	6	7	1	12	3	12	4	11	3	21	18	3	10	16	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#379.contigs_spades	Klebsiella pneumoniae	strong	27	371955	610154	no	ST307	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#380.contigs_spades	Klebsiella pneumoniae	strong	62	312639	691580	yes	ST2126	0	-	0	-	0	-	0	-	0	-	-	wzi24	KL54	none	Very high	99.55%		O2v2	none	Very high	98.59%		ST2126	2	1	2	2	31	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#38.contigs_spades	Klebsiella pneumoniae	strong	40	410104	530458	yes	ST2601	0	-	0	-	0	-	0	-	0	-	-	wzi50	KL17	none	Very high	98.52%		O4	none	Very high	99.77%		ST2601	2	1	11	1	9	4	242	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#39.contigs_spades	Klebsiella pneumoniae	strong	38	758176	984614	yes	ST323	0	-	0	-	0	-	0	-	0	-	-	wzi262	KL21	none	Very high	100.00%		O3b	+	Good	99.15%		ST323	2	1	1	1	9	1	93	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#3.contigs_spades	Klebsiella pneumoniae	strong	44	398104	1115841	yes	ST1193	0	-	0	-	0	-	0	-	0	-	-	-	KL22	-+	Low	99.99%	KL22_17	O2v1	none	Very high	98.67%		ST1193	2	83	2	1	9	4	135	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#40.contigs_spades	Klebsiella pneumoniae	strong	69	320677	500034	yes	ST1427	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL155	?-	Good	97.85%	KL155_20_rmlD	OL101	?-+*	Good	94.98%	OL101_03_rfbD,OL101_05_wbbL	ST1427	2	1	10	1	9	1	21	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#41.contigs_spades	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	51	639936	1397122	yes	ST334	0	-	0	-	0	-	0	-	0	-	-	wzi337	KL103	*	Very high	96.09%		O5	*	High	94.67%		ST334	18	22	18	22	25	37	51	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#42.contigs_spades	Klebsiella pneumoniae	strong	48	424465	718148	yes	ST1777-1LV	0	-	0	-	0	-	0	-	0	-	-	wzi113	KL111	none	Very high	99.99%		O3b	none	Very high	99.25%		ST1777-1LV	113	1	2	1	10	16	121*	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#44.contigs_spades	Klebsiella pneumoniae	strong	85	169754	517629	yes	ST2668	0	-	0	-	0	-	0	-	0	-	-	-	KL111	none	Very high	99.53%		OL103	*	High	94.50%		ST2668	7	1	2	2	1	1	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#46.contigs_spades	Klebsiella pneumoniae	strong	33	1464071	1616314	yes	ST14	1	ybt 10; ICEKp4	78	-	0	-	0	-	0	-	-	wzi16	KL16	none	Very high	99.42%		O1v1	none	Very high	98.55%		ST14	1	6	1	1	1	1	1	3	12	4	11	3	21	18	3	10	16	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#47.contigs_spades	Klebsiella pneumoniae	strong	41	472256	943575	yes	ST607	0	-	0	-	0	-	0	-	0	-	-	wzi133	KL25	-	High	98.53%	KL25_09_wfeD	O1v1	none	Very high	98.03%		ST607	2	1	2	80	10	1	155	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#48.contigs_spades	Klebsiella pneumoniae	strong	80	203827	461099	no	ST2668	0	-	0	-	0	-	0	-	0	-	-	-	KL111	none	Very high	99.53%		OL103	*	High	94.50%		ST2668	7	1	2	2	1	1	25	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#49.contigs_spades	Klebsiella pneumoniae	strong	34	1042515	2351802	yes	ST17	0	-	0	-	0	-	0	-	0	-	-	wzi141	KL25	-	High	99.17%	KL25_09_wfeD	O5	*	High	94.19%		ST17	2	1	1	1	4	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#4.contigs_spades	Klebsiella pneumoniae	strong	23	815040	2151036	yes	ST280	0	-	0	-	0	-	0	-	0	-	-	wzi82	KL23	none	Very high	99.99%		O2v2	?-+	Good	98.44%	O1/O2v2_06_wbbO	ST280	2	1	2	1	10	4	46	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#50.contigs_spades	Klebsiella pneumoniae	strong	33	471152	1014285	yes	ST1418	1	ybt 10; ICEKp4	78	-	0	-	0	-	0	-	-	-	KL13	?-+	Good	98.71%	KL13_18_manB	O3b	?-	Good	99.19%	O3b_02_manB	ST1418	4	3	1	6	1	1	16	3	12	4	11	3	21	18	3	10	16	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#52.contigs_spades	Klebsiella pneumoniae	strong	48	407840	1517555	yes	ST2176	0	-	0	-	0	-	0	-	0	-	-	-	KL151	none	Very high	99.23%		O3b	none	Very high	99.29%		ST2176	2	1	1	1	1	1	68	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#54.contigs_spades	Klebsiella pneumoniae	strong	34	358180	600683	yes	ST1418	1	ybt 10; ICEKp4	78	-	0	-	0	-	0	-	-	-	KL13	?	Good	98.67%		O3b	none	Very high	99.20%		ST1418	4	3	1	6	1	1	16	3	12	4	11	3	21	18	3	10	16	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#55.contigs_spades	Klebsiella pneumoniae	strong	49	317618	1023213	yes	ST607	1	ybt 14; ICEKp5?	131-4LV	-	0	-	0	-	0	-	-	wzi133	KL25	-	High	98.52%	KL25_09_wfeD	O1v1	none	Very high	98.03%		ST607	2	1	2	80	10	1	155	4	4	5	4	1	27	184*	2*	4	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#56.contigs_spades	Klebsiella pneumoniae	strong	149	176022	523983	yes	ST1414	0	-	0	-	0	-	0	-	0	-	-	wzi490	KL8	none	Very high	99.41%		O1v1	none	Very high	97.67%		ST1414	2	1	20	1	10	96	38	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#58.contigs_spades	Klebsiella pneumoniae	strong	48	373601	927524	yes	ST307	0	-	0	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#59.contigs_spades	Klebsiella pneumoniae	strong	36	431290	718309	yes	ST607	1	ybt 14; ICEKp5?	131-4LV	-	0	-	0	-	0	-	-	wzi133	KL25	-	High	98.52%	KL25_09_wfeD	O1v1	none	Very high	98.03%		ST607	2	1	2	80	10	1	155	4	4	5	4	1	27	184*	2*	4	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#5.contigs_spades	Klebsiella pneumoniae	strong	32	416814	1806783	yes	ST14	1	ybt 9; ICEKp3	183-1LV	-	0	-	0	-	0	-	-	wzi2	KL2	none	Very high	99.75%		O1v1	none	Very high	99.99%		ST14	1	6	1	1	1	1	1	5	11	6	5	1	25	37	9	5*	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#60.contigs_spades	Klebsiella pneumoniae	strong	52	324706	818794	yes	ST551	0	-	0	-	0	-	0	-	0	-	-	wzi18	KL10	?	Good	96.63%		O1v1	none	Very high	98.06%		ST551	3	1	1	1	9	4	135	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#62.contigs_spades	Klebsiella pneumoniae	strong	54	408198	731893	yes	ST35	0	-	0	-	0	-	0	-	0	-	-	wzi85	KL30	-+*	Good	96.45%	KL30_15_wcuG	O1v1	none	Very high	98.16%		ST35	2	1	2	1	10	1	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#63.contigs_spades	Klebsiella pneumoniae	strong	51	344926	961361	yes	ST551	0	-	0	-	0	-	0	-	0	-	-	wzi18	KL10	none	Very high	96.63%		O1v1	?-	Good	98.07%	O1/O2v1_03_wbbM	ST551	3	1	1	1	9	4	135	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#68.contigs_spades	Klebsiella quasipneumoniae subsp. quasipneumoniae	strong	63	204836	568314	yes	ST1416	0	-	0	-	0	-	0	-	0	-	-	-	KL59	none	Very high	97.85%		O12	-+*	Good	75.02%	O12_05_wbbL,O12_08_wbbB	ST1416	17	19	127	114	184	97	232	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#69.contigs_spades	Klebsiella pneumoniae	strong	34	377614	1174563	yes	ST307	1	ybt 9; ICEKp3	187	-	0	-	0	-	0	-	-	wzi173	KL102	none	Very high	99.27%		O2v2	none	Very high	98.45%		ST307	4	1	2	52	1	1	7	5	11	6	5	1	25	282	9	5	5	11	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#6.contigs_spades	Klebsiella pneumoniae	strong	35	578196	775629	yes	ST101	0	-	0	-	0	-	0	-	0	-	-	wzi137	KL17	none	Very high	99.99%		O1v1	none	Very high	98.03%		ST101	2	6	1	5	4	1	6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#70.contigs_spades	Klebsiella pneumoniae	strong	109	154943	532522	yes	ST3108-1LV	0	-	0	-	0	-	0	-	0	-	-	wzi194	KL108	*	Very high	97.51%		O1v2	none	Very high	98.51%		ST3108-1LV	32	2	1	1	7	1	24	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#74.contigs_spades	Klebsiella pneumoniae	strong	64	209640	390951	yes	ST340	0	-	0	-	0	-	0	-	0	-	-	wzi50	KL15	none	Very high	99.95%		O4	none	Very high	99.66%		ST340	3	3	1	1	1	1	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#75.contigs_spades	Klebsiella pneumoniae	strong	38	358303	773802	yes	ST45	1	ybt 10; ICEKp4	78	-	0	-	0	-	0	-	-	wzi101	KL24	-	High	99.01%	KL24_13_wcuG	O2v1	none	Very high	98.76%		ST45	2	1	1	6	7	1	12	3	12	4	11	3	21	18	3	10	16	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#76.contigs_spades	Klebsiella pneumoniae	strong	40	602453	1348998	no	ST392	0	-	0	-	0	-	0	-	0	-	-	wzi187	KL27	none	Very high	99.28%		O4	none	Very high	99.71%		ST392	3	4	6	1	7	4	40	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#77.contigs_spades	Klebsiella pneumoniae	strong	59	272185	506855	yes	ST34	0	-	0	-	0	-	0	-	0	-	-	wzi114	KL111	none	Very high	99.83%		O3b	none	Very high	99.15%		ST34	2	3	6	1	9	7	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#78.contigs_spades	Klebsiella quasipneumoniae subsp. similipneumoniae	strong	63	188445	451233	yes	ST736	0	-	0	-	0	-	0	-	0	-	-	-	KL107	?-+*	None	81.12%	KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10	O1v1	-+*	None	72.67%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC	ST736	42	22	55	22	11	13	167	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#80.contigs_spades	Klebsiella pneumoniae	strong	46	472259	1023030	yes	ST607	1	ybt 14; ICEKp5?	131-4LV	-	0	-	0	-	0	-	-	wzi133	KL25	-	High	98.52%	KL25_09_wfeD	O1v1	none	Very high	98.02%		ST607	2	1	2	80	10	1	155	4	4	5	4	1	27	184*	2*	4	4	2	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#83.contigs_spades	Klebsiella pneumoniae	strong	31	718728	1409985	yes	ST391	0	-	0	-	0	-	0	-	0	-	-	wzi554	KL30	*	Very high	96.44%		O1v2	none	Very high	99.47%		ST391	10	5	1	4	6	4	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#84.contigs_spades	Klebsiella pneumoniae	strong	57	169243	547051	yes	ST340	0	-	0	-	0	-	0	-	0	-	-	wzi50	KL15	none	Very high	99.80%		O4	none	Very high	99.65%		ST340	3	3	1	1	1	1	18	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#86.contigs_spades	Klebsiella pneumoniae	strong	46	381605	1225070	yes	ST231	0	-	0	-	0	-	0	-	0	-	-	wzi273	KL30	*	Very high	96.31%		O1v2	none	Very high	99.40%		ST231	2	6	1	3	26	1	77	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#87.contigs_spades	Klebsiella pneumoniae	strong	39	403059	919998	yes	ST25	3	-	0	-	0	iuc 1	1	iro 1	1	rmpA_2(KpVP-1)	rmpA2_8-60%	wzi72	KL2	none	Very high	98.40%		O1v2	none	Very high	99.20%		ST25	2	1	1	1	10	4	13	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	1	1	1	1	1	1	1	1	1
34154_7#88.contigs_spades	Klebsiella pneumoniae	strong	55	239958	549374	yes	ST34	0	-	0	-	0	-	0	-	0	-	-	wzi114	KL111	none	Very high	99.83%		O3b	none	Very high	99.15%		ST34	2	3	6	1	9	7	4	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#89.contigs_spades	Klebsiella pneumoniae	strong	26	406592	980127	yes	ST37	0	-	0	-	0	-	0	-	0	-	-	wzi12	KL12	none	Very high	99.97%		OL103	+*	None	94.53%		ST37	2	9	2	1	13	1	16	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
34154_7#8.contigs_spades	Klebsiella pneumoniae	strong	93	241627	473639	yes	ST1079	0	-	0	-	0	-	0	-	0	-	-	wzi236	KL10	none	Very high	99.57%		O1v2	none	Very high	99.40%		ST1079	2	5	1	1	9	1	19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
