"cluster"	"id"	"length"	"contig"	"identity"	"Lane"	"filename"	"dir"
116	"19"	"4092"	"28099_1_327.45"	"100.00"	"28099_1_327"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"20"	"4092"	"28099_1_334.45"	"100.00"	"28099_1_334"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"21"	"4196"	"28099_1_337.46"	"99.45"	"28099_1_337"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"22"	"4196"	"28099_1_49.43"	"99.45"	"28099_1_49"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"23"	"11438"	"28099_1_79.36"	"*"	"28099_1_79"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"24"	"4113"	"28099_1_85.49"	"100.00"	"28099_1_85"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"25"	"4176"	"28099_1_89.44"	"99.93"	"28099_1_89"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"26"	"4092"	"28099_2_105.42"	"100.00"	"28099_2_105"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
116	"27"	"4173"	"28099_2_316.45"	"100.00"	"28099_2_316"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
117	"0"	"11382"	"34154_7_330.57"	"*"	"34154_7_330"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
118	"0"	"11208"	"34154_7_240.41"	"*"	"34154_7_240"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
119	"0"	"10866"	"26141_1_220.82"	"*"	"26141_1_220"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
120	"0"	"10175"	"34154_7_207.32"	"*"	"34154_7_207"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
120	"1"	"2135"	"34154_7_360.24"	"95.32"	"34154_7_360"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
121	"0"	"9552"	"34154_7_164.34"	"*"	"34154_7_164"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
122	"0"	"7313"	"26141_1_240.53"	"99.97"	"26141_1_240"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
122	"1"	"6139"	"34154_7_259.49"	"100.00"	"34154_7_259"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
122	"2"	"6655"	"34154_7_263.23"	"100.00"	"34154_7_263"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
122	"3"	"7314"	"34154_7_313.52"	"99.97"	"34154_7_313"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
122	"4"	"9364"	"34154_7_351.23"	"*"	"34154_7_351"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
123	"0"	"9324"	"26141_1_244.62"	"*"	"26141_1_244"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
123	"1"	"9324"	"26141_1_270.58"	"99.99"	"26141_1_270"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
123	"2"	"9324"	"26141_1_299.57"	"99.98"	"26141_1_299"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
123	"3"	"9324"	"28099_1_2.54"	"99.98"	"28099_1_2"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
124	"0"	"4097"	"26141_1_201.52"	"100.00"	"26141_1_201"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
124	"1"	"4115"	"28099_1_220.39"	"100.00"	"28099_1_220"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
124	"2"	"4858"	"28099_1_256.39"	"98.81"	"28099_1_256"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
124	"3"	"9052"	"28099_2_295.34"	"*"	"28099_2_295"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
125	"0"	"3415"	"26141_1_151.54"	"96.31"	"26141_1_151"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
125	"1"	"3414"	"26141_1_156.53"	"96.31"	"26141_1_156"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
125	"2"	"8767"	"26141_1_157.43"	"*"	"26141_1_157"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
125	"3"	"3441"	"26141_1_255.66"	"95.87"	"26141_1_255"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
125	"4"	"3449"	"26141_1_277.59"	"95.74"	"26141_1_277"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
125	"5"	"3435"	"26141_1_278.66"	"95.98"	"26141_1_278"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
125	"6"	"3482"	"26141_1_279.63"	"95.40"	"26141_1_279"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
125	"7"	"3439"	"26141_1_280.64"	"95.93"	"26141_1_280"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
125	"8"	"4308"	"28099_1_148.49"	"98.51"	"28099_1_148"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
125	"9"	"3415"	"28099_1_175.46"	"96.31"	"28099_1_175"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"0"	"4988"	"26141_1_140.77"	"100.00"	"26141_1_140"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"1"	"5029"	"26141_1_159.84"	"99.26"	"26141_1_159"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"2"	"5082"	"26141_1_161.81"	"98.48"	"26141_1_161"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"3"	"5085"	"26141_1_169.79"	"98.49"	"26141_1_169"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"4"	"5009"	"26141_1_178.81"	"99.66"	"26141_1_178"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"5"	"4988"	"26141_1_195.79"	"100.00"	"26141_1_195"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"6"	"5083"	"26141_1_221.78"	"99.31"	"26141_1_221"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"7"	"5069"	"26141_1_242.82"	"98.48"	"26141_1_242"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"8"	"5112"	"26141_1_247.74"	"98.47"	"26141_1_247"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"9"	"5012"	"26141_1_254.82"	"99.60"	"26141_1_254"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"10"	"5069"	"26141_1_272.74"	"98.46"	"26141_1_272"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"11"	"5031"	"28099_1_115.65"	"99.96"	"28099_1_115"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"12"	"5740"	"28099_1_116.93"	"98.64"	"28099_1_116"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"13"	"5022"	"28099_1_123.79"	"99.44"	"28099_1_123"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"14"	"8412"	"28099_1_127.68"	"*"	"28099_1_127"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"15"	"4988"	"28099_1_129.227"	"100.00"	"28099_1_129"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"16"	"5052"	"28099_1_131.63"	"99.62"	"28099_1_131"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"17"	"5034"	"28099_1_160.77"	"99.56"	"28099_1_160"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"18"	"5072"	"28099_1_169.81"	"99.11"	"28099_1_169"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"19"	"5005"	"28099_1_181.82"	"99.74"	"28099_1_181"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"20"	"4988"	"28099_1_261.72"	"100.00"	"28099_1_261"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"21"	"5036"	"28099_1_266.64"	"99.94"	"28099_1_266"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"22"	"4988"	"28099_1_289.72"	"100.00"	"28099_1_289"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"23"	"4988"	"28099_1_311.80"	"100.00"	"28099_1_311"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"24"	"5028"	"28099_1_331.77"	"99.26"	"28099_1_331"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"25"	"4988"	"28099_1_341.74"	"100.00"	"28099_1_341"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"26"	"4988"	"28099_1_366.83"	"100.00"	"28099_1_366"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"27"	"5010"	"28099_1_377.82"	"99.64"	"28099_1_377"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"28"	"5047"	"28099_1_42.76"	"99.74"	"28099_1_42"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"29"	"5057"	"28099_1_66.84"	"99.82"	"28099_1_66"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"30"	"5001"	"28099_1_78.78"	"99.82"	"28099_1_78"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"31"	"5031"	"28099_1_90.206"	"99.98"	"28099_1_90"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"32"	"4988"	"28099_2_101.87"	"100.00"	"28099_2_101"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"33"	"5075"	"28099_2_113.82"	"98.48"	"28099_2_113"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"34"	"4990"	"28099_2_206.82"	"100.00"	"28099_2_206"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"35"	"5046"	"28099_2_239.87"	"99.43"	"28099_2_239"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"36"	"4988"	"28099_2_263.78"	"99.98"	"28099_2_263"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"37"	"5037"	"28099_2_60.65"	"99.92"	"28099_2_60"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"38"	"4988"	"28099_2_76.81"	"100.00"	"28099_2_76"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
126	"39"	"5700"	"28099_2_97.72"	"99.77"	"28099_2_97"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
127	"0"	"7602"	"28099_1_118.149"	"*"	"28099_1_118"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
127	"1"	"1565"	"34154_7_269.41"	"100.00"	"34154_7_269"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
127	"2"	"1565"	"34154_7_324.45"	"100.00"	"34154_7_324"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
128	"0"	"7376"	"28099_1_163.35"	"*"	"28099_1_163"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
128	"1"	"1717"	"34154_7_86.41"	"96.51"	"34154_7_86"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
129	"0"	"7330"	"34154_7_224.29"	"*"	"34154_7_224"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
130	"0"	"7270"	"28099_1_313.61"	"*"	"28099_1_313"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
131	"0"	"1862"	"34154_7_112.40"	"97.21"	"34154_7_112"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
131	"1"	"7024"	"34154_7_194.47"	"*"	"34154_7_194"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
132	"0"	"6857"	"28099_1_367.37"	"*"	"28099_1_367"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
133	"0"	"6838"	"34154_7_122.32"	"*"	"34154_7_122"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
134	"0"	"6757"	"26141_1_174.52"	"100.00"	"26141_1_174"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
134	"1"	"6774"	"28099_1_272.47"	"*"	"28099_1_272"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
135	"0"	"5287"	"28099_1_125.73"	"*"	"28099_1_125"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
136	"0"	"4029"	"28099_1_112.71"	"98.21"	"28099_1_112"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
136	"1"	"4770"	"34154_7_110.26"	"*"	"34154_7_110"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
137	"0"	"1811"	"28099_1_248.435"	"*"	"28099_1_248"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
138	"0"	"1367"	"28099_1_61.126"	"100.00"	"28099_1_61"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
138	"1"	"1810"	"28099_1_94.224"	"*"	"28099_1_94"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.2"
