"cluster"	"id"	"length"	"contig"	"identity"	"Lane"	"filename"	"dir"
151	"1"	"5029"	"26141_1_159.84"	"98.49"	"26141_1_159"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"2"	"5009"	"26141_1_178.81"	"98.66"	"26141_1_178"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"3"	"4988"	"26141_1_195.79"	"98.82"	"26141_1_195"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"4"	"5012"	"26141_1_254.82"	"98.56"	"26141_1_254"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"5"	"5031"	"28099_1_115.65"	"97.93"	"28099_1_115"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"6"	"5022"	"28099_1_123.79"	"98.41"	"28099_1_123"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"7"	"4988"	"28099_1_129.227"	"98.82"	"28099_1_129"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"8"	"4308"	"28099_1_148.49"	"98.42"	"28099_1_148"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"9"	"4394"	"28099_1_151.42"	"96.93"	"28099_1_151"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"10"	"5034"	"28099_1_160.77"	"98.13"	"28099_1_160"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"11"	"5005"	"28099_1_181.82"	"98.64"	"28099_1_181"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"12"	"4988"	"28099_1_261.72"	"98.82"	"28099_1_261"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"13"	"5036"	"28099_1_266.64"	"97.92"	"28099_1_266"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"14"	"4988"	"28099_1_289.72"	"98.82"	"28099_1_289"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"15"	"4380"	"28099_1_297.77"	"96.94"	"28099_1_297"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"16"	"4988"	"28099_1_311.80"	"98.82"	"28099_1_311"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"17"	"5028"	"28099_1_331.77"	"98.45"	"28099_1_331"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"18"	"4988"	"28099_1_341.74"	"98.82"	"28099_1_341"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"19"	"4988"	"28099_1_366.83"	"98.82"	"28099_1_366"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"20"	"5010"	"28099_1_377.82"	"98.60"	"28099_1_377"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"21"	"5047"	"28099_1_42.76"	"97.80"	"28099_1_42"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"22"	"5001"	"28099_1_78.78"	"98.68"	"28099_1_78"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"23"	"5031"	"28099_1_90.206"	"97.95"	"28099_1_90"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"24"	"4988"	"28099_2_101.87"	"98.82"	"28099_2_101"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"25"	"4990"	"28099_2_206.82"	"98.80"	"28099_2_206"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"26"	"5046"	"28099_2_239.87"	"97.98"	"28099_2_239"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"27"	"4988"	"28099_2_263.78"	"98.80"	"28099_2_263"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"28"	"5037"	"28099_2_60.65"	"97.90"	"28099_2_60"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"29"	"4988"	"28099_2_76.81"	"98.82"	"28099_2_76"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"30"	"6838"	"34154_7_122.32"	"*"	"34154_7_122"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"31"	"5406"	"34154_7_158.46"	"98.87"	"34154_7_158"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
151	"32"	"4523"	"34154_7_281.33"	"97.44"	"34154_7_281"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
152	"0"	"6757"	"26141_1_174.52"	"100.00"	"26141_1_174"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
152	"1"	"6774"	"28099_1_272.47"	"*"	"28099_1_272"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
153	"0"	"6062"	"34154_7_231.63"	"*"	"34154_7_231"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
154	"0"	"5287"	"28099_1_125.73"	"*"	"28099_1_125"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
154	"1"	"3221"	"34154_7_33.71"	"97.24"	"34154_7_33"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"0"	"4227"	"26141_1_152.50"	"99.76"	"26141_1_152"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"1"	"3809"	"26141_1_158.61"	"100.00"	"26141_1_158"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"2"	"4092"	"26141_1_170.55"	"100.00"	"26141_1_170"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"3"	"4211"	"26141_1_171.52"	"99.76"	"26141_1_171"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"4"	"4097"	"26141_1_201.52"	"100.00"	"26141_1_201"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"5"	"3811"	"26141_1_293.46"	"100.00"	"26141_1_293"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"6"	"4109"	"28099_1_141.52"	"100.00"	"28099_1_141"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"7"	"3852"	"28099_1_145.222"	"99.95"	"28099_1_145"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"8"	"3811"	"28099_1_149.42"	"100.00"	"28099_1_149"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"9"	"4731"	"28099_1_152.75"	"97.78"	"28099_1_152"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"10"	"4092"	"28099_1_155.46"	"100.00"	"28099_1_155"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"11"	"4092"	"28099_1_156.42"	"100.00"	"28099_1_156"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"12"	"4196"	"28099_1_187.50"	"99.76"	"28099_1_187"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"13"	"4092"	"28099_1_208.40"	"100.00"	"28099_1_208"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"14"	"3811"	"28099_1_217.43"	"100.00"	"28099_1_217"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"15"	"4115"	"28099_1_220.39"	"100.00"	"28099_1_220"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"16"	"4858"	"28099_1_256.39"	"*"	"28099_1_256"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"17"	"4092"	"28099_1_26.42"	"100.00"	"28099_1_26"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"18"	"4092"	"28099_1_268.48"	"100.00"	"28099_1_268"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"19"	"4092"	"28099_1_288.45"	"100.00"	"28099_1_288"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"20"	"3888"	"28099_1_30.43"	"100.00"	"28099_1_30"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"21"	"3888"	"28099_1_314.48"	"100.00"	"28099_1_314"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"22"	"3888"	"28099_1_318.51"	"100.00"	"28099_1_318"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"23"	"4090"	"28099_1_326.44"	"100.00"	"28099_1_326"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"24"	"4092"	"28099_1_327.45"	"100.00"	"28099_1_327"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"25"	"4092"	"28099_1_334.45"	"100.00"	"28099_1_334"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"26"	"4196"	"28099_1_337.46"	"99.76"	"28099_1_337"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"27"	"3874"	"28099_1_338.45"	"100.00"	"28099_1_338"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"28"	"3888"	"28099_1_378.47"	"100.00"	"28099_1_378"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"29"	"4196"	"28099_1_49.43"	"99.76"	"28099_1_49"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"30"	"3888"	"28099_1_7.50"	"100.00"	"28099_1_7"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"31"	"4113"	"28099_1_85.49"	"100.00"	"28099_1_85"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"32"	"4092"	"28099_2_105.42"	"100.00"	"28099_2_105"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"33"	"3811"	"28099_2_154.45"	"100.00"	"28099_2_154"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"34"	"3854"	"28099_2_162.60"	"99.97"	"28099_2_162"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
155	"35"	"4215"	"34154_7_123.58"	"99.38"	"34154_7_123"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
156	"0"	"4029"	"28099_1_112.71"	"98.21"	"28099_1_112"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
156	"1"	"4770"	"34154_7_110.26"	"*"	"34154_7_110"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
157	"0"	"3415"	"26141_1_151.54"	"96.13"	"26141_1_151"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
157	"1"	"3414"	"26141_1_156.53"	"96.13"	"26141_1_156"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
157	"2"	"4007"	"26141_1_226.92"	"*"	"26141_1_226"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
157	"3"	"3441"	"26141_1_255.66"	"95.70"	"26141_1_255"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
157	"4"	"3449"	"26141_1_277.59"	"95.56"	"26141_1_277"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
157	"5"	"3435"	"26141_1_278.66"	"95.81"	"26141_1_278"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
157	"6"	"3482"	"26141_1_279.63"	"95.23"	"26141_1_279"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
157	"7"	"3439"	"26141_1_280.64"	"95.75"	"26141_1_280"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
157	"8"	"3415"	"28099_1_175.46"	"96.13"	"28099_1_175"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
158	"0"	"3055"	"26141_1_142.71"	"*"	"26141_1_142"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
158	"1"	"3055"	"26141_1_143.70"	"100.00"	"26141_1_143"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
158	"2"	"3050"	"26141_1_223.100"	"98.69"	"26141_1_223"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
158	"3"	"3050"	"26141_1_273.98"	"98.69"	"26141_1_273"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
159	"0"	"2135"	"34154_7_360.24"	"*"	"34154_7_360"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
160	"0"	"1862"	"34154_7_112.40"	"*"	"34154_7_112"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
161	"0"	"1811"	"28099_1_248.435"	"*"	"28099_1_248"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
162	"0"	"1367"	"28099_1_61.126"	"100.00"	"28099_1_61"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
162	"1"	"1810"	"28099_1_94.224"	"*"	"28099_1_94"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
163	"0"	"1565"	"34154_7_269.41"	"100.00"	"34154_7_269"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
163	"1"	"1565"	"34154_7_324.45"	"100.00"	"34154_7_324"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
163	"2"	"1717"	"34154_7_86.41"	"*"	"34154_7_86"	"contigs-CTX_M_15.clust.clstr"	"len_diff_0.6"
