name,Col156.assembled,Col156.match,Col156.ref_seq,Col156.pct_id,Col156.ctg_cov,Col156.novel_var,Col440I.assembled,Col440I.match,Col440I.ref_seq,Col440I.pct_id,Col440I.ctg_cov,Col440I.novel_var,Col440II.assembled,Col440II.match,Col440II.ref_seq,Col440II.pct_id,Col440II.ctg_cov,Col440II.novel_var,Col8282.assembled,Col8282.match,Col8282.ref_seq,Col8282.pct_id,Col8282.ctg_cov,Col8282.novel_var,ColKP3.assembled,ColKP3.match,ColKP3.ref_seq,ColKP3.pct_id,ColKP3.ctg_cov,ColRNAI.assembled,ColRNAI.match,ColRNAI.ref_seq,ColRNAI.pct_id,ColRNAI.ctg_cov,ColRNAI.novel_var,Col_BS512_.assembled,Col_BS512_.match,Col_BS512_.ref_seq,Col_BS512_.pct_id,Col_BS512_.ctg_cov,Col_BS512_.novel_var,Col_MG828_.assembled,Col_MG828_.match,Col_MG828_.ref_seq,Col_MG828_.pct_id,Col_MG828_.ctg_cov,Col_MG828_.novel_var,Col_pHAD28_.assembled,Col_pHAD28_.match,Col_pHAD28_.ref_seq,Col_pHAD28_.pct_id,Col_pHAD28_.ctg_cov,Col_pHAD28_.novel_var,ColpVC.assembled,ColpVC.match,ColpVC.ref_seq,ColpVC.pct_id,ColpVC.ctg_cov,ColpVC.novel_var,FIA_pBK30683_+.assembled,FIA_pBK30683_+.match,FIA_pBK30683_+.ref_seq,FIA_pBK30683_+.pct_id,FIA_pBK30683_+.ctg_cov,FIA_pBK30683_+.novel_var,FII_Cf_+.assembled,FII_Cf_+.ref_seq,FII_Cf_+.pct_id,FII_Cf_+.ctg_cov,FII_Cf_+.novel_var,Inc-.assembled,Inc-.match,Inc-.ref_seq,Inc-.pct_id,Inc-.ctg_cov,Inc-.novel_var,Inc-_1.assembled,Inc-_1.match,Inc-_1.ref_seq,Inc-_1.pct_id,Inc-_1.ctg_cov,IncB_O_K_Z.assembled,IncB_O_K_Z.match,IncB_O_K_Z.ref_seq,IncB_O_K_Z.pct_id,IncB_O_K_Z.ctg_cov,IncB_O_K_Z.novel_var,IncFI-.assembled,IncFI-.match,IncFI-.ref_seq,IncFI-.pct_id,IncFI-.ctg_cov,IncFI-.novel_var,IncFIA.assembled,IncFIA.match,IncFIA.ref_seq,IncFIA.pct_id,IncFIA.ctg_cov,IncFIA.novel_var,IncFIB_AP001918_.assembled,IncFIB_AP001918_.match,IncFIB_AP001918_.ref_seq,IncFIB_AP001918_.pct_id,IncFIB_AP001918_.ctg_cov,IncFIB_AP001918_.novel_var,IncFIB_H89_PhagePlasmid_.assembled,IncFIB_H89_PhagePlasmid_.match,IncFIB_H89_PhagePlasmid_.ref_seq,IncFIB_H89_PhagePlasmid_.pct_id,IncFIB_H89_PhagePlasmid_.ctg_cov,IncFIB_H89_PhagePlasmid_.novel_var,IncFIB_K_+.assembled,IncFIB_K_+.match,IncFIB_K_+.ref_seq,IncFIB_K_+.pct_id,IncFIB_K_+.ctg_cov,IncFIB_K_+.novel_var,IncFIB_pNDM_Mar_.assembled,IncFIB_pNDM_Mar_.match,IncFIB_pNDM_Mar_.ref_seq,IncFIB_pNDM_Mar_.pct_id,IncFIB_pNDM_Mar_.ctg_cov,IncFII_-.assembled,IncFII_-.ref_seq,IncFII_-.pct_id,IncFII_-.ctg_cov,IncFII_-.novel_var,IncFII_p-.assembled,IncFII_p-.match,IncFII_p-.ref_seq,IncFII_p-.pct_id,IncFII_p-.ctg_cov,IncFII_p-.novel_var,IncFII_pEH01_.assembled,IncFII_pEH01_.match,IncFII_pEH01_.ref_seq,IncFII_pEH01_.pct_id,IncFII_pEH01_.ctg_cov,IncFII_pEH01_.novel_var,IncHI1A.assembled,IncHI1A.match,IncHI1A.ref_seq,IncHI1A.pct_id,IncHI1A.ctg_cov,IncHI1A.novel_var,IncHI1B_-.assembled,IncHI1B_-.match,IncHI1B_-.ref_seq,IncHI1B_-.pct_id,IncHI1B_-.ctg_cov,IncHI1B_pNDM_MAR_.assembled,IncHI1B_pNDM_MAR_.match,IncHI1B_pNDM_MAR_.ref_seq,IncHI1B_pNDM_MAR_.pct_id,IncHI1B_pNDM_MAR_.ctg_cov,IncI-.assembled,IncI-.match,IncI-.ref_seq,IncI-.pct_id,IncI-.ctg_cov,IncI-.novel_var,IncI2-.assembled,IncI2-.match,IncI2-.ref_seq,IncI2-.pct_id,IncI2-.ctg_cov,IncI2-.novel_var,IncM1.assembled,IncM1.match,IncM1.ref_seq,IncM1.pct_id,IncM1.ctg_cov,IncM1.novel_var,IncN.assembled,IncN.match,IncN.ref_seq,IncN.pct_id,IncN.ctg_cov,IncN.novel_var,IncQ1.assembled,IncQ1.ref_seq,IncQ1.pct_id,IncQ1.ctg_cov,IncR.assembled,IncR.match,IncR.ref_seq,IncR.pct_id,IncR.ctg_cov,IncX1.assembled,IncX1.match,IncX1.ref_seq,IncX1.pct_id,IncX1.ctg_cov,IncX1.novel_var,IncX1_1.assembled,IncX1_1.match,IncX1_1.ref_seq,IncX1_1.pct_id,IncX1_1.ctg_cov,IncX1_1.novel_var,IncX3.assembled,IncX3.match,IncX3.ref_seq,IncX3.pct_id,IncX3.ctg_cov,IncX3.novel_var,IncX4.assembled,IncX4.match,IncX4.ref_seq,IncX4.pct_id,IncX4.ctg_cov,IncX4.novel_var,IncX4_1.assembled,IncX4_1.match,IncX4_1.ref_seq,IncX4_1.pct_id,IncX4_1.ctg_cov,IncX4_1.novel_var,IncY.assembled,IncY.match,IncY.ref_seq,IncY.pct_id,IncY.ctg_cov,IncY.novel_var,p0111.assembled,p0111.match,p0111.ref_seq,p0111.pct_id,p0111.ctg_cov,p0111.novel_var,rep11a.assembled,rep11a.ref_seq,rep11a.pct_id,rep11a.ctg_cov,rep11a.novel_var,rep14a_2.assembled,rep14a_2.match,rep14a_2.ref_seq,rep14a_2.pct_id,rep14a_2.ctg_cov,rep14a_2.novel_var,rep14a_3.assembled,rep14a_3.ref_seq,rep14a_3.pct_id,rep14a_3.ctg_cov,rep14a_3.novel_var,rep2.assembled,rep2.ref_seq,rep2.pct_id,rep2.ctg_cov,repUS43.assembled,repUS43.ref_seq,repUS43.pct_id,repUS43.ctg_cov,repUS43.novel_var
./ERR1937185_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,FIA_pBK30683_.1__KF954760,93.41,11.4,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncFII_pSE11_.1__AP009242,90.08,13.5,yes,yes,yes,IncFIA.1__AP001918,99.74,32.9,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,26.4,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,IncFII_pAMA1167_NDM_5_.1__CP024805,98.08,21.2,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,IncI1_I_Alpha_.1__AP005147,95.65,7.1,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncY.1__K02380,99.08,34.9,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR1937478_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,FII_Cf_.1__CP056911,91.84,12.6,yes,yes,yes,IncL.1__JN626286,100.0,58.7,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,93.25,25.0,yes,no,no,NA,NA,NA,NA,yes,yes,IncFIB_AP001918_.1__AP001918,96.63,22.7,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncY.1__K02380,99.87,28.0,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR1946758_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,3.7,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncFII_pSE11_.1__AP009242,95.83,24.6,yes,yes,yes,IncFIA.1__AP001918,99.72,29.3,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,32.3,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,IncI1_I_Alpha_.1__AP005147,99.3,31.3,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR1946850_filtered/report.tsv,yes,yes,Col156.1__NC_009781,94.16,2.5,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,Col_BS512_.1__NC_010656,100.0,7.0,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,5.6,yes,partial,FII_Cf_.1__CP056911,91.84,13.4,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,94.53,15.3,yes,yes,yes,IncFIA.1__AP001918,99.74,51.5,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,54.0,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR1949102_filtered/report.tsv,yes,yes,Col156.1__NC_009781,100.0,6.9,no,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,Col8282.1__DQ995352,91.46,3.8,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,FII_Cf_.1__CP056911,91.11,5.2,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII.1__AY458016,95.79,29.3,yes,yes,yes,IncFIA.1__AP001918,99.74,18.1,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,16.7,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR1971352_filtered/report.tsv,yes,yes,Col156.1__NC_009781,94.81,131.0,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,Col_MG828_.1__NC_008486,93.89,1662.8,yes,yes,yes,Col_pHAD28_.1__KU674895,94.79,87.5,yes,yes,yes,ColpVC.1__JX133088,96.89,1194.6,yes,yes,yes,FIA_pBK30683_.1__KF954760,91.07,4.0,yes,no,NA,NA,NA,NA,partial,no,IncM2.1__AF550415,94.17,12.4,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncFII_pSE11_.1__AP009242,94.63,5.9,yes,yes,yes,IncFIA.1__AP001918,99.74,14.2,yes,fragmented,no,IncFIB_AP001918_.1__AP001918,97.54,10.4,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,IncI1_I_Alpha_.1__AP005147,100.0,5.7,no,no,no,NA,NA,NA,NA,yes,yes,IncM1.1__U27345,99.46,15.0,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncY.1__K02380,99.87,7.0,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR1971367_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,90.78,3.8,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,94.57,28.1,yes,yes,yes,IncFIA.1__AP001918,99.74,25.9,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,19.4,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR1971401_filtered/report.tsv,yes,yes,Col156.1__NC_009781,98.7,7.9,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,10.0,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,94.57,17.5,yes,yes,yes,IncFIA.1__AP001918,99.74,14.3,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,15.7,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR1971471_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,ColRNAI.1__DQ298019,93.59,39.4,yes,no,no,NA,NA,NA,NA,yes,yes,Col_MG828_.1__NC_008486,93.51,1504.1,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncFII_pSE11_.1__AP009242,95.83,10.6,yes,no,no,NA,NA,NA,NA,yes,yes,IncFIB_AP001918_.1__AP001918,97.07,10.8,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR1971661_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,Col_MG828_.1__NC_008486,93.51,715.2,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncFII.1__AY458016,100.0,8.7,no,no,no,NA,NA,NA,NA,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,13.5,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,IncI1_I_Alpha_.1__AP005147,97.89,4.7,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,IncQ1.1__M28829,100.0,10.4,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR1971706_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,Col_MG828_.1__NC_008486,93.51,157.3,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncFII_pSE11_.1__AP009242,94.65,8.4,yes,yes,yes,IncFIA.1__AP001918,99.74,8.2,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,9.7,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR296631_filtered/report.tsv,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,FIA_pBK30683_.1__KF954760,93.68,14.7,yes,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncFII_pSE11_.1__AP009242,90.08,34.6,yes,yes,yes,IncFIA.1__AP001918,99.74,78.1,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,75.9,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,IncFII_pAMA1167_NDM_5_.1__CP024805,98.08,62.0,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
./ERR434298_filtered/report.tsv,yes,yes,Col156.1__NC_009781,98.7,15.6,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,Col_pHAD28_.1__KU674895,92.86,30.1,yes,no,no,NA,NA,NA,NA,yes,yes,FIA_pBK30683_.1__KF954760,91.07,6.9,yes,partial,FII_Cf_.1__CP056911,91.58,11.3,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,yes_nonunique,yes,IncFII_pSE11_.1__AP009242,93.88,20.9,yes,yes,yes,IncFIA.1__AP001918,99.74,37.0,yes,yes,yes,IncFIB_AP001918_.1__AP001918,98.39,35.3,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,IncX4.1__CP002895,99.73,34.6,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA
