name,AMPH_Ecoli_Bla.assembled,AMPH_Ecoli_Bla.match,AMPH_Ecoli_Bla.ref_seq,AMPH_Ecoli_Bla.pct_id,AMPH_Ecoli_Bla.ctg_cov,AMPH_Ecoli_Bla.novel_var,Aac3_IIa_AGly.assembled,Aac3_IIa_AGly.match,Aac3_IIa_AGly.ref_seq,Aac3_IIa_AGly.pct_id,Aac3_IIa_AGly.ctg_cov,Aac3_Iva_AGly.assembled,Aac3_Iva_AGly.ref_seq,Aac3_Iva_AGly.pct_id,Aac3_Iva_AGly.ctg_cov,Aac3_Iva_AGly.novel_var,AacAad_AGly_3.assembled,AacAad_AGly_3.match,AacAad_AGly_3.ref_seq,AacAad_AGly_3.pct_id,AacAad_AGly_3.ctg_cov,AadA4_5_AGly.assembled,AadA4_5_AGly.match,AadA4_5_AGly.ref_seq,AadA4_5_AGly.pct_id,AadA4_5_AGly.ctg_cov,AadA_AGly.assembled,AadA_AGly.match,AadA_AGly.ref_seq,AadA_AGly.pct_id,AadA_AGly.ctg_cov,AadA_AGly.novel_var,AadA_AGly_1.assembled,AadA_AGly_1.ref_seq,AadA_AGly_1.pct_id,AadA_AGly_1.ctg_cov,AadA_AGly_1.novel_var,AadA_AGly_2.assembled,AadA_AGly_2.match,AadA_AGly_2.ref_seq,AadA_AGly_2.pct_id,AadA_AGly_2.ctg_cov,AmpC1_Ecoli_Bla.assembled,AmpC1_Ecoli_Bla.match,AmpC1_Ecoli_Bla.ref_seq,AmpC1_Ecoli_Bla.pct_id,AmpC1_Ecoli_Bla.ctg_cov,AmpC1_Ecoli_Bla.novel_var,AmpC2_Ecoli_Bla.assembled,AmpC2_Ecoli_Bla.match,AmpC2_Ecoli_Bla.ref_seq,AmpC2_Ecoli_Bla.pct_id,AmpC2_Ecoli_Bla.ctg_cov,AmpC2_Ecoli_Bla.novel_var,Aph4_Ia_AGly.assembled,Aph4_Ia_AGly.match,Aph4_Ia_AGly.ref_seq,Aph4_Ia_AGly.pct_id,Aph4_Ia_AGly.ctg_cov,CTX_M_1_Bla.assembled,CTX_M_1_Bla.match,CTX_M_1_Bla.ref_seq,CTX_M_1_Bla.pct_id,CTX_M_1_Bla.ctg_cov,CatA1_Phe.assembled,CatA1_Phe.ref_seq,CatA1_Phe.pct_id,CatA1_Phe.ctg_cov,CatBx_Phe.assembled,CatBx_Phe.ref_seq,CatBx_Phe.pct_id,CatBx_Phe.ctg_cov,CatBx_Phe.novel_var,DHA_Bla.assembled,DHA_Bla.match,DHA_Bla.ref_seq,DHA_Bla.pct_id,DHA_Bla.ctg_cov,DfrA1_Tmt_1.assembled,DfrA1_Tmt_1.match,DfrA1_Tmt_1.ref_seq,DfrA1_Tmt_1.pct_id,DfrA1_Tmt_1.ctg_cov,DfrA1_Tmt_1.novel_var,DfrA5_Tmt.assembled,DfrA5_Tmt.match,DfrA5_Tmt.ref_seq,DfrA5_Tmt.pct_id,DfrA5_Tmt.ctg_cov,DfrA5_Tmt.novel_var,DfrA7_Tmt.assembled,DfrA7_Tmt.match,DfrA7_Tmt.ref_seq,DfrA7_Tmt.pct_id,DfrA7_Tmt.ctg_cov,DfrA8_Tmt.assembled,DfrA8_Tmt.match,DfrA8_Tmt.ref_seq,DfrA8_Tmt.pct_id,DfrA8_Tmt.ctg_cov,DfrA_Tmt.assembled,DfrA_Tmt.match,DfrA_Tmt.ref_seq,DfrA_Tmt.pct_id,DfrA_Tmt.ctg_cov,EreA_MLS.assembled,EreA_MLS.ref_seq,EreA_MLS.pct_id,EreA_MLS.ctg_cov,EreA_MLS.novel_var,ErmB_MLS.assembled,ErmB_MLS.match,ErmB_MLS.ref_seq,ErmB_MLS.pct_id,ErmB_MLS.ctg_cov,ErmB_MLS.novel_var,FloR_Phe.assembled,FloR_Phe.match,FloR_Phe.ref_seq,FloR_Phe.pct_id,FloR_Phe.ctg_cov,FloR_Phe.novel_var,MphA_MLS.assembled,MphA_MLS.match,MphA_MLS.ref_seq,MphA_MLS.pct_id,MphA_MLS.ctg_cov,MphA_MLS.novel_var,MphB_MLS.assembled,MphB_MLS.match,MphB_MLS.ref_seq,MphB_MLS.pct_id,MphB_MLS.ctg_cov,MphD_MLS.assembled,MphD_MLS.ref_seq,MphD_MLS.pct_id,MphD_MLS.ctg_cov,MphD_MLS.novel_var,MrdA_Bla.assembled,MrdA_Bla.match,MrdA_Bla.ref_seq,MrdA_Bla.pct_id,MrdA_Bla.ctg_cov,MrdA_Bla.novel_var,OXA_1_Bla.assembled,OXA_1_Bla.match,OXA_1_Bla.ref_seq,OXA_1_Bla.pct_id,OXA_1_Bla.ctg_cov,OXA_48_Bla.assembled,OXA_48_Bla.match,OXA_48_Bla.ref_seq,OXA_48_Bla.pct_id,OXA_48_Bla.ctg_cov,QnrB_Flq.assembled,QnrB_Flq.ref_seq,QnrB_Flq.pct_id,QnrB_Flq.ctg_cov,QnrB_Flq.novel_var,QnrB_Flq_2.assembled,QnrB_Flq_2.match,QnrB_Flq_2.ref_seq,QnrB_Flq_2.pct_id,QnrB_Flq_2.ctg_cov,Qnr_S_Flq_1.assembled,Qnr_S_Flq_1.match,Qnr_S_Flq_1.ref_seq,Qnr_S_Flq_1.pct_id,Qnr_S_Flq_1.ctg_cov,Sat_2A_AGly.assembled,Sat_2A_AGly.match,Sat_2A_AGly.ref_seq,Sat_2A_AGly.pct_id,Sat_2A_AGly.ctg_cov,StrA_AGly.assembled,StrA_AGly.match,StrA_AGly.ref_seq,StrA_AGly.pct_id,StrA_AGly.ctg_cov,StrB_AGly.assembled,StrB_AGly.match,StrB_AGly.ref_seq,StrB_AGly.pct_id,StrB_AGly.ctg_cov,StrB_AGly.novel_var,SulII_Sul.assembled,SulII_Sul.match,SulII_Sul.ref_seq,SulII_Sul.pct_id,SulII_Sul.ctg_cov,SulII_Sul.novel_var,SulI_Sul.assembled,SulI_Sul.match,SulI_Sul.ref_seq,SulI_Sul.pct_id,SulI_Sul.ctg_cov,TEM_1D_Bla.assembled,TEM_1D_Bla.match,TEM_1D_Bla.ref_seq,TEM_1D_Bla.pct_id,TEM_1D_Bla.ctg_cov,TEM_1D_Bla.novel_var,TetA_Tet.assembled,TetA_Tet.match,TetA_Tet.ref_seq,TetA_Tet.pct_id,TetA_Tet.ctg_cov,TetB_Tet.assembled,TetB_Tet.match,TetB_Tet.ref_seq,TetB_Tet.pct_id,TetB_Tet.ctg_cov,TetB_Tet.novel_var
./ariba_amr_results/SRR6051894_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,42.0,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,25.1,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,26.7,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,41.6,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR6051929_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,67.1,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,44.0,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,60.9,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,73.8,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR6051930_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,91.2,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,56.2,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,83.7,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,90.6,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR6051994_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,46.5,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,29.1,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,35.0,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,43.3,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR6051995_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,33.5,no,yes,yes,Aac3_IIa_AGly.203__Aac3_IIa_AGly__Aac3_IIa__882,99.77,29.0,interrupted,Aac3_Iva_AGly.289__Aac3_Iva_AGly__Aac3_Iva__1489,99.87,28.2,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AadA_AGly.229__AadA_AGly__AadA1__1598,99.62,21.7,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,22.8,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,26.3,yes,yes,yes,Aph4_Ia_AGly.121__Aph4_Ia_AGly__Aph4_Ia__1061,100.0,30.7,no,no,NA,NA,NA,no,NA,NA,NA,partial,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,78.2,no,no,no,NA,NA,NA,yes,yes,DfrA1_Tmt.430__DfrA1_Tmt__DfrA1__319,99.79,37.3,yes,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,FloR_Phe.66__FloR_Phe__FloR__1212,99.67,22.7,yes,yes,yes,MphA_MLS.158__MphA_MLS__MphA__1663,100.0,34.8,no,yes,yes,MphB_MLS.154__MphB_MLS__MphB__1639,100.0,48.2,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,34.3,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,99.88,23.8,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,100.0,29.0,no,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,99.63,19.1,yes,yes,yes,SulI_Sul.225__SulI_Sul__SulI__1616,100.0,16.3,yes,yes,TEM_1D_Bla.205__TEM_1D_Bla__TEM_95__948,99.88,30.7,yes,yes,yes,TetA_Tet.52__TetA_Tet__TetA__1545,100.0,23.5,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR6052096_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,44.9,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,32.9,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,41.3,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,53.8,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR6324132_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,28.5,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,22.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,20.2,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,31.5,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,100.0,19.1,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,100.0,19.1,no,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,100.0,17.3,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,TetB_Tet.67__TetB_Tet__TetB__1213,99.75,32.0,yes
./ariba_amr_results/SRR6324147_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,39.4,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,23.4,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,27.6,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,39.9,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,100.0,25.6,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,100.0,27.4,no,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,100.0,23.2,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,TetB_Tet.67__TetB_Tet__TetB__1213,99.75,24.0,yes
./ariba_amr_results/SRR6324267_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,117.5,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,62.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,82.6,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,116.8,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,100.0,64.1,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,100.0,75.5,no,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,100.0,60.9,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,TetB_Tet.67__TetB_Tet__TetB__1213,99.75,56.6,yes
./ariba_amr_results/SRR6324274_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,78.6,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,47.6,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,49.9,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,80.8,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,100.0,53.4,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,100.0,63.8,no,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,100.0,41.4,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,TetB_Tet.67__TetB_Tet__TetB__1213,99.75,35.3,yes
./ariba_amr_results/SRR6367763_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,79.5,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,57.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,84.7,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,101.9,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA
./ariba_amr_results/SRR6367805_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,72.0,no,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,42.7,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,66.7,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,70.1,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA
