name,AMPH_Ecoli_Bla.assembled,AMPH_Ecoli_Bla.match,AMPH_Ecoli_Bla.ref_seq,AMPH_Ecoli_Bla.pct_id,AMPH_Ecoli_Bla.ctg_cov,AMPH_Ecoli_Bla.novel_var,Aac3_IIa_AGly.assembled,Aac3_IIa_AGly.match,Aac3_IIa_AGly.ref_seq,Aac3_IIa_AGly.pct_id,Aac3_IIa_AGly.ctg_cov,AacAad_AGly_3.assembled,AacAad_AGly_3.match,AacAad_AGly_3.ref_seq,AacAad_AGly_3.pct_id,AacAad_AGly_3.ctg_cov,AadA4_5_AGly.assembled,AadA4_5_AGly.match,AadA4_5_AGly.ref_seq,AadA4_5_AGly.pct_id,AadA4_5_AGly.ctg_cov,AadA4_5_AGly.novel_var,AadA_AGly.assembled,AadA_AGly.match,AadA_AGly.ref_seq,AadA_AGly.pct_id,AadA_AGly.ctg_cov,AadA_AGly.novel_var,AadA_AGly_1.assembled,AadA_AGly_1.ref_seq,AadA_AGly_1.pct_id,AadA_AGly_1.ctg_cov,AadA_AGly_1.novel_var,AadA_AGly_2.assembled,AadA_AGly_2.match,AadA_AGly_2.ref_seq,AadA_AGly_2.pct_id,AadA_AGly_2.ctg_cov,AmpC1_Ecoli_Bla.assembled,AmpC1_Ecoli_Bla.match,AmpC1_Ecoli_Bla.ref_seq,AmpC1_Ecoli_Bla.pct_id,AmpC1_Ecoli_Bla.ctg_cov,AmpC1_Ecoli_Bla.novel_var,AmpC2_Ecoli_Bla.assembled,AmpC2_Ecoli_Bla.match,AmpC2_Ecoli_Bla.ref_seq,AmpC2_Ecoli_Bla.pct_id,AmpC2_Ecoli_Bla.ctg_cov,AmpC2_Ecoli_Bla.novel_var,Aph3__Ia_AGly.assembled,Aph3__Ia_AGly.match,Aph3__Ia_AGly.ref_seq,Aph3__Ia_AGly.pct_id,Aph3__Ia_AGly.ctg_cov,Aph3__Ia_AGly.novel_var,Arr_Rif.assembled,Arr_Rif.ref_seq,Arr_Rif.pct_id,Arr_Rif.ctg_cov,CTX_M_1_Bla.assembled,CTX_M_1_Bla.match,CTX_M_1_Bla.ref_seq,CTX_M_1_Bla.pct_id,CTX_M_1_Bla.ctg_cov,CatA1_Phe.assembled,CatA1_Phe.match,CatA1_Phe.ref_seq,CatA1_Phe.pct_id,CatA1_Phe.ctg_cov,CatA1_Phe.novel_var,CatA2_Phe.assembled,CatA2_Phe.match,CatA2_Phe.ref_seq,CatA2_Phe.pct_id,CatA2_Phe.ctg_cov,CatA2_Phe.novel_var,CatBx_Phe.assembled,CatBx_Phe.match,CatBx_Phe.ref_seq,CatBx_Phe.pct_id,CatBx_Phe.ctg_cov,CatBx_Phe.novel_var,DHA_Bla.assembled,DHA_Bla.match,DHA_Bla.ref_seq,DHA_Bla.pct_id,DHA_Bla.ctg_cov,DfrA1_Tmt_1.assembled,DfrA1_Tmt_1.match,DfrA1_Tmt_1.ref_seq,DfrA1_Tmt_1.pct_id,DfrA1_Tmt_1.ctg_cov,DfrA5_Tmt_1.assembled,DfrA5_Tmt_1.match,DfrA5_Tmt_1.ref_seq,DfrA5_Tmt_1.pct_id,DfrA5_Tmt_1.ctg_cov,DfrA7_Tmt.assembled,DfrA7_Tmt.match,DfrA7_Tmt.ref_seq,DfrA7_Tmt.pct_id,DfrA7_Tmt.ctg_cov,DfrA8_Tmt.assembled,DfrA8_Tmt.match,DfrA8_Tmt.ref_seq,DfrA8_Tmt.pct_id,DfrA8_Tmt.ctg_cov,DfrA_Tmt.assembled,DfrA_Tmt.match,DfrA_Tmt.ref_seq,DfrA_Tmt.pct_id,DfrA_Tmt.ctg_cov,DfrA_Tmt_1.assembled,DfrA_Tmt_1.match,DfrA_Tmt_1.ref_seq,DfrA_Tmt_1.pct_id,DfrA_Tmt_1.ctg_cov,DfrA_Tmt_1.novel_var,FloR_Phe.assembled,FloR_Phe.match,FloR_Phe.ref_seq,FloR_Phe.pct_id,FloR_Phe.ctg_cov,FloR_Phe.novel_var,MphA_MLS.assembled,MphA_MLS.match,MphA_MLS.ref_seq,MphA_MLS.pct_id,MphA_MLS.ctg_cov,MphB_MLS.assembled,MphB_MLS.match,MphB_MLS.ref_seq,MphB_MLS.pct_id,MphB_MLS.ctg_cov,MrdA_Bla.assembled,MrdA_Bla.match,MrdA_Bla.ref_seq,MrdA_Bla.pct_id,MrdA_Bla.ctg_cov,MrdA_Bla.novel_var,OXA_1_Bla.assembled,OXA_1_Bla.match,OXA_1_Bla.ref_seq,OXA_1_Bla.pct_id,OXA_1_Bla.ctg_cov,QnrB_Flq.assembled,QnrB_Flq.match,QnrB_Flq.ref_seq,QnrB_Flq.pct_id,QnrB_Flq.ctg_cov,QnrB_Flq.novel_var,QnrB_Flq_1.assembled,QnrB_Flq_1.match,QnrB_Flq_1.ref_seq,QnrB_Flq_1.pct_id,QnrB_Flq_1.ctg_cov,QnrB_Flq_2.assembled,QnrB_Flq_2.match,QnrB_Flq_2.ref_seq,QnrB_Flq_2.pct_id,QnrB_Flq_2.ctg_cov,Qnr_S_Flq_1.assembled,Qnr_S_Flq_1.match,Qnr_S_Flq_1.ref_seq,Qnr_S_Flq_1.pct_id,Qnr_S_Flq_1.ctg_cov,Sat_2A_AGly.assembled,Sat_2A_AGly.match,Sat_2A_AGly.ref_seq,Sat_2A_AGly.pct_id,Sat_2A_AGly.ctg_cov,StrA_AGly.assembled,StrA_AGly.match,StrA_AGly.ref_seq,StrA_AGly.pct_id,StrA_AGly.ctg_cov,StrA_AGly.novel_var,StrB_AGly.assembled,StrB_AGly.match,StrB_AGly.ref_seq,StrB_AGly.pct_id,StrB_AGly.ctg_cov,StrB_AGly.novel_var,SulII_Sul.assembled,SulII_Sul.match,SulII_Sul.ref_seq,SulII_Sul.pct_id,SulII_Sul.ctg_cov,SulII_Sul.novel_var,SulI_Sul.assembled,SulI_Sul.match,SulI_Sul.ref_seq,SulI_Sul.pct_id,SulI_Sul.ctg_cov,TEM_1D_Bla.assembled,TEM_1D_Bla.match,TEM_1D_Bla.ref_seq,TEM_1D_Bla.pct_id,TEM_1D_Bla.ctg_cov,TEM_1D_Bla.novel_var,TetA_Tet.assembled,TetA_Tet.match,TetA_Tet.ref_seq,TetA_Tet.pct_id,TetA_Tet.ctg_cov,TetB_Tet.assembled,TetB_Tet.match,TetB_Tet.ref_seq,TetB_Tet.pct_id,TetB_Tet.ctg_cov,TetB_Tet.novel_var,TetD_Tet.assembled,TetD_Tet.match,TetD_Tet.ref_seq,TetD_Tet.pct_id,TetD_Tet.ctg_cov
./ariba_amr_results/SRR7191565_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.22,25.5,no,no,no,NA,NA,NA,no,no,NA,NA,NA,partial,no,AadA4_5_AGly.285__AadA4_5_AGly__AadA5__1497,100.0,2.0,no,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,95.94,17.7,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.97,22.0,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,10.5,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,partial,no,DfrA7_Tmt.433__DfrA7_Tmt__DfrA17__316,100.0,3.5,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.63,27.5,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,SulI_Sul.225__SulI_Sul__SulI__1616,100.0,3.1,partial,no,TEM_1D_Bla.205__TEM_1D_Bla__TEM_1__888,99.42,2.7,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA
./ariba_amr_results/SRR7204415_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,98.88,30.1,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,99.85,25.0,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,27.7,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,100.0,42.9,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA
./ariba_amr_results/SRR7208793_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,47.2,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,31.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,36.4,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,48.8,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA
./ariba_amr_results/SRR7221036_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,98.7,29.2,no,no,no,NA,NA,NA,no,no,NA,NA,NA,partial,no,AadA4_5_AGly.285__AadA4_5_AGly__AadA5__1497,100.0,16.9,no,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,98.16,19.1,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.18,24.1,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,48.7,no,yes,yes,DHA_Bla.98__DHA_Bla__DHA_1__349,100.0,33.1,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,DfrA7_Tmt.433__DfrA7_Tmt__DfrA17__316,100.0,27.5,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,yes,yes,MphA_MLS.158__MphA_MLS__MphA__1663,100.0,26.7,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.69,31.6,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,QnrB_Flq.344__QnrB_Flq__QnrB4__32,100.0,26.4,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,99.88,28.7,no,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,99.88,34.2,yes,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,100.0,26.1,no,yes,yes,SulI_Sul.225__SulI_Sul__SulI__1616,100.0,21.2,yes,yes,TEM_1D_Bla.205__TEM_1D_Bla__TEM_95__948,99.88,40.2,yes,yes,yes,TetA_Tet.52__TetA_Tet__TetA__1545,100.0,26.9,no,no,NA,NA,NA,NA,no,no,NA,NA,NA
./ariba_amr_results/SRR7221278_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,37.9,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,31.0,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,26.6,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,36.3,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA
./ariba_amr_results/SRR7251023_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,96.7,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,48.2,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,61.6,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,100.8,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,100.0,47.7,no,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,100.0,64.9,no,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,100.0,47.5,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,TetB_Tet.67__TetB_Tet__TetB__1213,99.75,42.3,yes,no,no,NA,NA,NA
./ariba_amr_results/SRR7265979_trimmed/report.tsv,partial,no,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.2,29.4,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,15.4,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,24.0,yes,yes,yes,Aph3__Ia_AGly.251__Aph3__Ia_AGly__Aph3_Ia__1218,99.88,29.1,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,41.3,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,DfrA8_Tmt.416__DfrA8_Tmt__DfrA8__1079,100.0,18.6,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,31.1,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,99.88,24.0,no,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,100.0,24.3,no,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,99.63,20.8,yes,no,no,NA,NA,NA,yes,yes,TEM_1D_Bla.205__TEM_1D_Bla__TEM_95__948,99.88,32.5,yes,yes,yes,TetA_Tet.52__TetA_Tet__TetA__1545,100.0,20.8,no,no,NA,NA,NA,NA,no,no,NA,NA,NA
./ariba_amr_results/SRR7282627_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,98.96,57.6,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,98.62,66.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.62,36.5,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.42,56.4,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA
./ariba_amr_results/SRR7283676_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,98.79,38.2,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,98.24,33.4,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.53,22.4,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,partial,no,CatBx_Phe.371__CatBx_Phe__CatB4__602,100.0,31.0,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.37,40.0,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,StrA_AGly.263__StrA_AGly__StrA__1501,99.88,35.5,no,yes,yes,StrB_AGly.227__StrB_AGly__StrB__1614,99.88,49.3,no,yes,yes,SulII_Sul.256__SulII_Sul__SulII__1219,99.63,34.0,yes,no,no,NA,NA,NA,yes,yes,TEM_1D_Bla.205__TEM_1D_Bla__TEM_95__948,99.88,55.5,yes,yes,yes,TetA_Tet.52__TetA_Tet__TetA__1545,100.0,42.4,no,no,NA,NA,NA,NA,no,no,NA,NA,NA
./ariba_amr_results/SRR7285585_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,46.9,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,30.1,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,23.0,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,53.3,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA
./ariba_amr_results/SRR7286253_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,99.48,31.1,no,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,yes,yes,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,96.93,22.8,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,97.35,29.2,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,99.0,38.0,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA
./ariba_amr_results/SRR7500941_trimmed/report.tsv,yes,yes,AMPH_Ecoli_Bla.89__AMPH_Ecoli_Bla__AMPH__615,97.5,50.7,yes,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,NA,NA,NA,NA,no,no,NA,NA,NA,partial,no,AmpC1_Ecoli_Bla.49__AmpC1_Ecoli_Bla__AmpC1__1670,97.59,10.5,yes,yes,yes,AmpC2_Ecoli_Bla.99__AmpC2_Ecoli_Bla__AmpC2__346,98.15,49.4,yes,no,no,NA,NA,NA,NA,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,yes,yes,MrdA_Bla.16__MrdA_Bla__MrdA__836,98.26,50.7,no,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA,no,no,NA,NA,NA,NA,no,no,NA,NA,NA
